stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,zone_id,route_short_name
T_1249_STOP,1249,Toberín,4.7480976759331375,-74.04700429784674,0,ESTACION_2101,0,H72
T_1143_STOP,1143,Alcalá,4.72096090092964,-74.05152095537933,0,ESTACION_2200,0,H72
T_1228_STOP,1228,Pepe Sierra,4.6980943352921045,-74.05534804512257,0,ESTACION_2204,0,H72
T_1565_STOP,1565,Castellana,4.6752948790330775,-74.06523243093048,0,ESTACION_7101,0,H72
T_1542_STOP,1542,Avenida  Chile,4.665737971191308,-74.07523397989739,0,ESTACION_7103,0,H72
T_1574_STOP,1574,Movistar Arena,4.649382457502331,-74.0784396187529,0,ESTACION_7105,0,H72
T_1582_STOP,1582,Paloquemao,4.61639954648093,-74.09001954323848,0,ESTACION_7110,0,H72
T_12763_STOP,12763,Tygua San José,4.599804490502973,-74.0889044089572,0,ESTACION_7200,0,H72
T_12761_STOP,12761,Guatoque Veraguas,4.60407264541679,-74.09492068136704,0,ESTACION_7201,0,H72
T_1832_STOP,1832,Molinos,4.556670712466817,-74.121724713235,0,ESTACION_9001,0,H72
T_1798_STOP,1798,Olaya,4.578941536195879,-74.1074010013207,0,ESTACION_9103,0,H72
T_1787_STOP,1787,Fucha,4.582812600794621,-74.09981518993635,0,ESTACION_9105,0,H72
T_1795_STOP,1795,Nariño,4.586116146003825,-74.09415908480074,0,ESTACION_9106,0,H72
T_1945_STOP,1945,Hospital,4.594777076898774,-74.08650422647479,0,ESTACION_9108,0,H72
T_1838_STOP,1838,Portal Usme,4.53172807767083,-74.11942410309415,0,ESTACION_90004,0,H72
T_1221_STOP,1221,Héroes,4.6688747901467895,-74.06012927745283,0,ESTACION_2304,0,B55
T_1525_STOP,1525,Portal 80,4.7095105308732315,-74.11084319302057,0,ESTACION_4000,0,B55
T_1498_STOP,1498,Granja - Carrera 77,4.698536011011014,-74.09508856926173,0,ESTACION_4100,0,B55
T_13548_STOP,13548,Minuto de Dios,4.696931966012891,-74.0920608644188,0,ESTACION_4101,0,B55
T_13223_STOP,13223,Portal 80,4.709998186839552,-74.11053093427654,0,ESTACION_4000,0,D21
T_1530_STOP,1530,Quirigua,4.706908031325903,-74.10891992377617,0,ESTACION_4001,0,D21
T_1501_STOP,1501,Carrera 90,4.704808108979996,-74.10479953245398,0,ESTACION_4002,0,D21
T_1475_STOP,1475,Avenida  Cali,4.702558914576177,-74.10032433338378,0,ESTACION_4003,0,D21
T_1492_STOP,1492,Granja - Carrera 77,4.69895291447586,-74.09571011741677,0,ESTACION_4100,0,D21
T_13547_STOP,13547,Minuto de Dios,4.697172872371805,-74.092460444437,0,ESTACION_4101,0,D21
T_1809_STOP,1809,Portal Tunal,4.572061216755462,-74.13976147128686,0,ESTACION_8000,0,D21
T_1805_STOP,1805,Parque,4.568247636584603,-74.13533104075233,0,ESTACION_8001,0,D21
T_1775_STOP,1775,Biblioteca,4.570204465823693,-74.13029877563555,0,ESTACION_8002,0,D21
T_1825_STOP,1825,Santa Lucia,4.5713462736737664,-74.12455535627689,0,ESTACION_9004,0,D21
T_1784_STOP,1784,Calle 40 Sur,4.57581808792887,-74.11982646497891,0,ESTACION_9100,0,D21
T_1789_STOP,1789,Fucha,4.58300186563596,-74.09926508240285,0,ESTACION_9105,0,D21
T_1797_STOP,1797,Nariño,4.586549705355395,-74.0936627517745,0,ESTACION_9106,0,D21
T_1268_STOP,1268,Avenida 39,4.627005363395964,-74.06865860439318,0,ESTACION_9116,0,D21
T_1387_STOP,1387,Marly,4.637667494045815,-74.06672448325894,0,ESTACION_9118,0,D21
T_1336_STOP,1336,Calle 57,4.643216880602233,-74.0657683479329,0,ESTACION_9119,0,D21
T_1344_STOP,1344,Calle 63,4.64785944168092,-74.0649441480128,0,ESTACION_9120,0,D21
T_1374_STOP,1374,Flores,4.654740587390699,-74.06306894736083,0,ESTACION_9121,0,D21
T_1359_STOP,1359,Calle 72,4.657733421169048,-74.0621454446195,0,ESTACION_9122,0,D21
T_1367_STOP,1367,Calle 76,4.663213737872743,-74.06120059958877,0,ESTACION_9123,0,D21
T_2013_STOP,2013,Portal Sur,4.597206783097491,-74.16894766038007,0,ESTACION_7000,0,G45
T_12783_STOP,12783,Bosa,4.59694949262475,-74.18110869069376,0,ESTACION_7010,0,G45
T_2284_STOP,2284,San Mateo,4.58574685109499,-74.20600406589635,0,ESTACION_7503,0,G45
T_2288_STOP,2288,Terreros,4.589207776896289,-74.19910471617996,0,ESTACION_7504,0,G45
T_2281_STOP,2281,León XIII,4.592076508388755,-74.19339359656136,0,ESTACION_7505,0,G45
T_2280_STOP,2280,La Despensa,4.594670940605563,-74.18804798247926,0,ESTACION_7506,0,G45
T_2013_STOP,2013,Portal Sur,4.597206783097491,-74.16894766038007,0,ESTACION_7000,0,G45
T_12782_STOP,12782,Bosa,4.596823214029595,-74.18142434724203,0,ESTACION_7010,0,G45
T_2285_STOP,2285,San Mateo,4.585714419703361,-74.20598717329082,0,ESTACION_7503,0,G45
T_2284_STOP,2284,San Mateo,4.58574685109499,-74.20600406589635,0,ESTACION_7503,0,G45
T_2289_STOP,2289,Terreros,4.589182797635185,-74.19899832152495,0,ESTACION_7504,0,G45
T_2282_STOP,2282,León XIII,4.592048647964701,-74.19329211229966,0,ESTACION_7505,0,G45
T_11715_STOP,11715,La Despensa,4.594668671843267,-74.18789930258643,0,ESTACION_7506,0,G45
T_2013_STOP,2013,Portal Sur,4.597206783097491,-74.16894766038007,0,ESTACION_7000,0,G45
T_12783_STOP,12783,Bosa,4.59694949262475,-74.18110869069376,0,ESTACION_7010,0,G45
T_2284_STOP,2284,San Mateo,4.58574685109499,-74.20600406589635,0,ESTACION_7503,0,G45
T_2288_STOP,2288,Terreros,4.589207776896289,-74.19910471617996,0,ESTACION_7504,0,G45
T_2281_STOP,2281,León XIII,4.592076508388755,-74.19339359656136,0,ESTACION_7505,0,G45
T_2280_STOP,2280,La Despensa,4.594670940605563,-74.18804798247926,0,ESTACION_7506,0,G45
T_2013_STOP,2013,Portal Sur,4.597206783097491,-74.16894766038007,0,ESTACION_7000,0,G45
T_12782_STOP,12782,Bosa,4.596823214029595,-74.18142434724203,0,ESTACION_7010,0,G45
T_2285_STOP,2285,San Mateo,4.585714419703361,-74.20598717329082,0,ESTACION_7503,0,G45
T_2284_STOP,2284,San Mateo,4.58574685109499,-74.20600406589635,0,ESTACION_7503,0,G45
T_2289_STOP,2289,Terreros,4.589182797635185,-74.19899832152495,0,ESTACION_7504,0,G45
T_2282_STOP,2282,León XIII,4.592048647964701,-74.19329211229966,0,ESTACION_7505,0,G45
T_11715_STOP,11715,La Despensa,4.594668671843267,-74.18789930258643,0,ESTACION_7506,0,G45
T_2013_STOP,2013,Portal Sur,4.597206783097491,-74.16894766038007,0,ESTACION_7000,0,G45
T_12783_STOP,12783,Bosa,4.59694949262475,-74.18110869069376,0,ESTACION_7010,0,G45
T_2284_STOP,2284,San Mateo,4.58574685109499,-74.20600406589635,0,ESTACION_7503,0,G45
T_2288_STOP,2288,Terreros,4.589207776896289,-74.19910471617996,0,ESTACION_7504,0,G45
T_2281_STOP,2281,León XIII,4.592076508388755,-74.19339359656136,0,ESTACION_7505,0,G45
T_2280_STOP,2280,La Despensa,4.594670940605563,-74.18804798247926,0,ESTACION_7506,0,G45
T_2013_STOP,2013,Portal Sur,4.597206783097491,-74.16894766038007,0,ESTACION_7000,0,G45
T_12782_STOP,12782,Bosa,4.596823214029595,-74.18142434724203,0,ESTACION_7010,0,G45
T_2285_STOP,2285,San Mateo,4.585714419703361,-74.20598717329082,0,ESTACION_7503,0,G45
T_2284_STOP,2284,San Mateo,4.58574685109499,-74.20600406589635,0,ESTACION_7503,0,G45
T_2289_STOP,2289,Terreros,4.589182797635185,-74.19899832152495,0,ESTACION_7504,0,G45
T_2282_STOP,2282,León XIII,4.592048647964701,-74.19329211229966,0,ESTACION_7505,0,G45
T_11715_STOP,11715,La Despensa,4.594668671843267,-74.18789930258643,0,ESTACION_7506,0,G45
T_2013_STOP,2013,Portal Sur,4.597206783097491,-74.16894766038007,0,ESTACION_7000,0,G45
T_12783_STOP,12783,Bosa,4.59694949262475,-74.18110869069376,0,ESTACION_7010,0,G45
T_2284_STOP,2284,San Mateo,4.58574685109499,-74.20600406589635,0,ESTACION_7503,0,G45
T_2288_STOP,2288,Terreros,4.589207776896289,-74.19910471617996,0,ESTACION_7504,0,G45
T_2281_STOP,2281,León XIII,4.592076508388755,-74.19339359656136,0,ESTACION_7505,0,G45
T_2280_STOP,2280,La Despensa,4.594670940605563,-74.18804798247926,0,ESTACION_7506,0,G45
T_2013_STOP,2013,Portal Sur,4.597206783097491,-74.16894766038007,0,ESTACION_7000,0,G45
T_12782_STOP,12782,Bosa,4.596823214029595,-74.18142434724203,0,ESTACION_7010,0,G45
T_2285_STOP,2285,San Mateo,4.585714419703361,-74.20598717329082,0,ESTACION_7503,0,G45
T_2284_STOP,2284,San Mateo,4.58574685109499,-74.20600406589635,0,ESTACION_7503,0,G45
T_2289_STOP,2289,Terreros,4.589182797635185,-74.19899832152495,0,ESTACION_7504,0,G45
T_2282_STOP,2282,León XIII,4.592048647964701,-74.19329211229966,0,ESTACION_7505,0,G45
T_11715_STOP,11715,La Despensa,4.594668671843267,-74.18789930258643,0,ESTACION_7506,0,G45
T_1431_STOP,1431,Portal Suba,4.746955508163524,-74.09396187478937,0,ESTACION_3000,0,C73
T_1423_STOP,1423,La Campiña,4.742890750019504,-74.09145162819645,0,ESTACION_3001,0,C73
T_1455_STOP,1455,Suba Transversal 91,4.739203640513862,-74.0872278284496,0,ESTACION_3002,0,C73
T_1427_STOP,1427,Niza Calle 127,4.712309643075451,-74.07238682940897,0,ESTACION_3006,0,C73
T_1439_STOP,1439,Puentelargo,4.693723473198284,-74.06738972969124,0,ESTACION_3010,0,C73
T_1447_STOP,1447,San Martín,4.676717306473569,-74.06694346696595,0,ESTACION_3014,0,C73
T_1873_STOP,1873,Ciudad Universitaria,4.631095549056648,-74.08373505422935,0,ESTACION_6107,0,C73
T_1919_STOP,1919,Universidades,4.604597785438092,-74.06729958978359,0,ESTACION_6111,0,C73
T_1435_STOP,1435,Portal Suba,4.746956502170087,-74.0947192472129,0,ESTACION_3000,0,H15
T_13575_STOP,13575,Suba Transversal 91,4.740143290447646,-74.08819888068578,0,ESTACION_3002,0,H15
T_1417_STOP,1417,Gratamira,4.72715658365115,-74.07481046228978,0,ESTACION_3004,0,H15
T_1428_STOP,1428,Niza Calle 127,4.712146811916158,-74.07237802943798,0,ESTACION_3006,0,H15
T_1420_STOP,1420,Humedal Córdoba,4.706853710749564,-74.07127610205377,0,ESTACION_3007,0,H15
T_1440_STOP,1440,Puentelargo,4.693531200903171,-74.06736764533542,0,ESTACION_3010,0,H15
T_1445_STOP,1445,Rionegro,4.680124861576521,-74.06499162464006,0,ESTACION_3013,0,H15
T_1511_STOP,1511,Escuela Militar,4.6752733717096415,-74.06946066433768,0,ESTACION_4107,0,H15
T_1808_STOP,1808,Portal Tunal,4.571462314327314,-74.13963031867753,0,ESTACION_8000,0,H15
T_1803_STOP,1803,Parque,4.56838382216648,-74.13574552981734,0,ESTACION_8001,0,H15
T_1780_STOP,1780,Calle 40 Sur,4.575656440549918,-74.12078217110094,0,ESTACION_9100,0,H15
T_1799_STOP,1799,Olaya,4.578797301037292,-74.10779780672186,0,ESTACION_9103,0,H15
T_1407_STOP,1407,Tercer Milenio,4.598088458407297,-74.08390358013794,0,ESTACION_9109,0,H15
T_1279_STOP,1279,Jiménez,4.6021280832052645,-74.08099575731502,0,ESTACION_9110,0,H15
T_1300_STOP,1300,Calle 19,4.607749220969527,-74.07697707513391,0,ESTACION_9111,0,H15
T_1312_STOP,1312,Calle 22,4.611030291065407,-74.0750797822251,0,ESTACION_9113,0,H15
T_1331_STOP,1331,Calle 45,4.63068609394072,-74.06804980060618,0,ESTACION_9117,0,H15
T_1383_STOP,1383,Marly,4.636727949862009,-74.0669519729211,0,ESTACION_9118,0,H15
T_322_STOP,322,Calle 76,4.662923999074929,-74.06130888444281,0,ESTACION_9123,0,H15
T_1808_STOP,1808,Portal Tunal,4.571462314327314,-74.13963031867753,0,ESTACION_8000,0,H15
T_1803_STOP,1803,Parque,4.56838382216648,-74.13574552981734,0,ESTACION_8001,0,H15
T_1780_STOP,1780,Calle 40 Sur,4.575656440549918,-74.12078217110094,0,ESTACION_9100,0,H15
T_1799_STOP,1799,Olaya,4.578797301037292,-74.10779780672186,0,ESTACION_9103,0,H15
T_1407_STOP,1407,Tercer Milenio,4.598088458407297,-74.08390358013794,0,ESTACION_9109,0,H15
T_1279_STOP,1279,Jiménez,4.6021280832052645,-74.08099575731502,0,ESTACION_9110,0,H15
T_1300_STOP,1300,Calle 19,4.607749220969527,-74.07697707513391,0,ESTACION_9111,0,H15
T_1312_STOP,1312,Calle 22,4.611030291065407,-74.0750797822251,0,ESTACION_9113,0,H15
T_1331_STOP,1331,Calle 45,4.63068609394072,-74.06804980060618,0,ESTACION_9117,0,H15
T_1383_STOP,1383,Marly,4.636727949862009,-74.0669519729211,0,ESTACION_9118,0,H15
T_322_STOP,322,Calle 76,4.662923999074929,-74.06130888444281,0,ESTACION_9123,0,H15
T_1435_STOP,1435,Portal Suba,4.746956502170087,-74.0947192472129,0,ESTACION_3000,0,C15
T_13574_STOP,13574,Suba Transversal 91,4.739802666434477,-74.08783898394326,0,ESTACION_3002,0,C15
T_1414_STOP,1414,Gratamira,4.727301191409594,-74.07472010995986,0,ESTACION_3004,0,C15
T_1427_STOP,1427,Niza Calle 127,4.712309643075451,-74.07238682940897,0,ESTACION_3006,0,C15
T_1419_STOP,1419,Humedal Córdoba,4.707025563323062,-74.07126685842046,0,ESTACION_3007,0,C15
T_1439_STOP,1439,Puentelargo,4.693723473198284,-74.06738972969124,0,ESTACION_3010,0,C15
T_1442_STOP,1442,Rionegro,4.68021755222158,-74.0648941483764,0,ESTACION_3013,0,C15
T_1505_STOP,1505,Escuela Militar,4.675481741723706,-74.06970380439766,0,ESTACION_4107,0,C15
T_1808_STOP,1808,Portal Tunal,4.571462314327314,-74.13963031867753,0,ESTACION_8000,0,C15
T_1805_STOP,1805,Parque,4.568247636584603,-74.13533104075233,0,ESTACION_8001,0,C15
T_1782_STOP,1782,Calle 40 Sur,4.575665054226553,-74.12043060547491,0,ESTACION_9100,0,C15
T_1800_STOP,1800,Olaya,4.578769961707847,-74.10763558424559,0,ESTACION_9103,0,C15
T_1403_STOP,1403,Tercer Milenio,4.59827812535971,-74.0836779771606,0,ESTACION_9109,0,C15
T_1283_STOP,1283,Jiménez,4.6029051741036975,-74.08035473258616,0,ESTACION_9110,0,C15
T_1296_STOP,1296,Calle 19,4.607975066875707,-74.07675142052473,0,ESTACION_9111,0,C15
T_1304_STOP,1304,Calle 22,4.6112742858129545,-74.07489917525548,0,ESTACION_9113,0,C15
T_1324_STOP,1324,Calle 45,4.630967938915428,-74.067943205588,0,ESTACION_9117,0,C15
T_1387_STOP,1387,Marly,4.637667494045815,-74.06672448325894,0,ESTACION_9118,0,C15
T_1365_STOP,1365,Calle 76,4.662527441942896,-74.0613196803264,0,ESTACION_9123,0,C15
T_1435_STOP,1435,Portal Suba,4.746956502170087,-74.0947192472129,0,ESTACION_3000,0,H15
T_13575_STOP,13575,Suba Transversal 91,4.740143290447646,-74.08819888068578,0,ESTACION_3002,0,H15
T_1417_STOP,1417,Gratamira,4.72715658365115,-74.07481046228978,0,ESTACION_3004,0,H15
T_1428_STOP,1428,Niza Calle 127,4.712146811916158,-74.07237802943798,0,ESTACION_3006,0,H15
T_1420_STOP,1420,Humedal Córdoba,4.706853710749564,-74.07127610205377,0,ESTACION_3007,0,H15
T_1440_STOP,1440,Puentelargo,4.693531200903171,-74.06736764533542,0,ESTACION_3010,0,H15
T_1445_STOP,1445,Rionegro,4.680124861576521,-74.06499162464006,0,ESTACION_3013,0,H15
T_1511_STOP,1511,Escuela Militar,4.6752733717096415,-74.06946066433768,0,ESTACION_4107,0,H15
T_1808_STOP,1808,Portal Tunal,4.571462314327314,-74.13963031867753,0,ESTACION_8000,0,H15
T_1803_STOP,1803,Parque,4.56838382216648,-74.13574552981734,0,ESTACION_8001,0,H15
T_1780_STOP,1780,Calle 40 Sur,4.575656440549918,-74.12078217110094,0,ESTACION_9100,0,H15
T_1799_STOP,1799,Olaya,4.578797301037292,-74.10779780672186,0,ESTACION_9103,0,H15
T_1407_STOP,1407,Tercer Milenio,4.598088458407297,-74.08390358013794,0,ESTACION_9109,0,H15
T_1279_STOP,1279,Jiménez,4.6021280832052645,-74.08099575731502,0,ESTACION_9110,0,H15
T_1300_STOP,1300,Calle 19,4.607749220969527,-74.07697707513391,0,ESTACION_9111,0,H15
T_1312_STOP,1312,Calle 22,4.611030291065407,-74.0750797822251,0,ESTACION_9113,0,H15
T_1331_STOP,1331,Calle 45,4.63068609394072,-74.06804980060618,0,ESTACION_9117,0,H15
T_1383_STOP,1383,Marly,4.636727949862009,-74.0669519729211,0,ESTACION_9118,0,H15
T_322_STOP,322,Calle 76,4.662923999074929,-74.06130888444281,0,ESTACION_9123,0,H15
T_1808_STOP,1808,Portal Tunal,4.571462314327314,-74.13963031867753,0,ESTACION_8000,0,H15
T_1803_STOP,1803,Parque,4.56838382216648,-74.13574552981734,0,ESTACION_8001,0,H15
T_1780_STOP,1780,Calle 40 Sur,4.575656440549918,-74.12078217110094,0,ESTACION_9100,0,H15
T_1799_STOP,1799,Olaya,4.578797301037292,-74.10779780672186,0,ESTACION_9103,0,H15
T_1407_STOP,1407,Tercer Milenio,4.598088458407297,-74.08390358013794,0,ESTACION_9109,0,H15
T_1279_STOP,1279,Jiménez,4.6021280832052645,-74.08099575731502,0,ESTACION_9110,0,H15
T_1300_STOP,1300,Calle 19,4.607749220969527,-74.07697707513391,0,ESTACION_9111,0,H15
T_1312_STOP,1312,Calle 22,4.611030291065407,-74.0750797822251,0,ESTACION_9113,0,H15
T_1331_STOP,1331,Calle 45,4.63068609394072,-74.06804980060618,0,ESTACION_9117,0,H15
T_1383_STOP,1383,Marly,4.636727949862009,-74.0669519729211,0,ESTACION_9118,0,H15
T_322_STOP,322,Calle 76,4.662923999074929,-74.06130888444281,0,ESTACION_9123,0,H15
T_13236_STOP,13236,Portal ElDorado,4.681753862855781,-74.12166104835913,0,ESTACION_6000,0,H54
T_1889_STOP,1889,Modelia,4.674765087247092,-74.11704472441161,0,ESTACION_6001,0,H54
T_1854_STOP,1854,Avenida Rojas ,4.661548613616434,-74.10850337900756,0,ESTACION_6100,0,H54
T_1883_STOP,1883,El Tiempo - Maloka,4.656785904940816,-74.10554571708505,0,ESTACION_6101,0,H54
T_1917_STOP,1917,Salitre El Greco,4.650575523963133,-74.10155083607452,0,ESTACION_6102,0,H54
T_1859_STOP,1859,CAN,4.646574067118363,-74.09896857698278,0,ESTACION_6103,0,H54
T_1912_STOP,1912,Quinta Paredes,4.637711208862271,-74.0933364573204,0,ESTACION_6105,0,H54
T_1879_STOP,1879,Recinto Ferial,4.634237005415885,-74.08968748077777,0,ESTACION_6106,0,H54
T_1875_STOP,1875,Ciudad Universitaria,4.630507050493313,-74.08332112918899,0,ESTACION_6107,0,H54
T_1903_STOP,1903,Concejo de Bogotá,4.625940136175201,-74.08025984354249,0,ESTACION_6108,0,H54
T_1830_STOP,1830,Molinos,4.557114203691487,-74.12193149709084,0,ESTACION_9001,0,H54
T_1780_STOP,1780,Calle 40 Sur,4.575656440549918,-74.12078217110094,0,ESTACION_9100,0,H54
T_1815_STOP,1815,Restrepo,4.581657314326305,-74.1018448437859,0,ESTACION_9104,0,H54
T_1791_STOP,1791,Hortúa,4.590480649196447,-74.09060192938716,0,ESTACION_9107,0,H54
T_13325_STOP,13325,Portal Usme,4.530793483547709,-74.11955823667164,0,ESTACION_90004,0,H54
T_13237_STOP,13237,Portal ElDorado,4.68130173810889,-74.12135454179047,0,ESTACION_6000,0,L10
T_1889_STOP,1889,Modelia,4.674765087247092,-74.11704472441161,0,ESTACION_6001,0,L10
T_1894_STOP,1894,Normandia,4.669043598360201,-74.11336458334881,0,ESTACION_6002,0,L10
T_1917_STOP,1917,Salitre El Greco,4.650575523963133,-74.10155083607452,0,ESTACION_6102,0,L10
T_1859_STOP,1859,CAN,4.646574067118363,-74.09896857698278,0,ESTACION_6103,0,L10
T_2304_STOP,2304,Gobernación,4.642683099767094,-74.09655451692576,0,ESTACION_6104,0,L10
T_1873_STOP,1873,Ciudad Universitaria,4.631095549056648,-74.08373505422935,0,ESTACION_6107,0,L10
T_1865_STOP,1865,Centro Memoria,4.620620407741416,-74.0764826713724,0,ESTACION_6109,0,L10
T_1409_STOP,1409,Tercer Milenio,4.597537246850709,-74.08434599076342,0,ESTACION_9109,0,L10
T_1279_STOP,1279,Jiménez,4.6021280832052645,-74.08099575731502,0,ESTACION_9110,0,L10
T_1312_STOP,1312,Calle 22,4.611030291065407,-74.0750797822251,0,ESTACION_9113,0,L10
T_1966_STOP,1966,Portal 20 de Julio,4.56568736390386,-74.09688940497747,0,ESTACION_10000,0,L10
T_1981_STOP,1981,Av 1º de Mayo,4.576862021930553,-74.09379213600077,0,ESTACION_10002,0,L10
T_1937_STOP,1937,Ciudad Jardin-UAN,4.581082400117673,-74.09070395761556,0,ESTACION_10003,0,L10
T_1932_STOP,1932,Bicentenario,4.593897867852667,-74.08197084141149,0,ESTACION_10005,0,L10
T_1951_STOP,1951,San Bernardo,4.590030322762876,-74.08426512791699,0,ESTACION_10010,0,L10
T_13237_STOP,13237,Portal ElDorado,4.68130173810889,-74.12135454179047,0,ESTACION_6000,0,K10
T_2021_STOP,2021,Modelia,4.67506360436276,-74.11705336618066,0,ESTACION_6001,0,K10
T_1892_STOP,1892,Normandia,4.669401858692054,-74.11344851484142,0,ESTACION_6002,0,K10
T_1914_STOP,1914,Salitre El Greco,4.650803110771209,-74.10157555311196,0,ESTACION_6102,0,K10
T_1856_STOP,1856,CAN,4.646845423335067,-74.09895921733806,0,ESTACION_6103,0,K10
T_1884_STOP,1884,Gobernación,4.642819140766595,-74.09649338181795,0,ESTACION_6104,0,K10
T_1869_STOP,1869,Ciudad Universitaria,4.630762662868308,-74.0834643845395,0,ESTACION_6107,0,K10
T_1863_STOP,1863,Centro Memoria,4.6209326947719145,-74.0766586214022,0,ESTACION_6109,0,K10
T_1403_STOP,1403,Tercer Milenio,4.59827812535971,-74.0836779771606,0,ESTACION_9109,0,K10
T_1281_STOP,1281,Jiménez,4.6023629765895295,-74.0807700942391,0,ESTACION_9110,0,K10
T_1304_STOP,1304,Calle 22,4.6112742858129545,-74.07489917525548,0,ESTACION_9113,0,K10
T_1966_STOP,1966,Portal 20 de Julio,4.56568736390386,-74.09688940497747,0,ESTACION_10000,0,K10
T_1975_STOP,1975,Av. 1º de Mayo,4.576446198461151,-74.09400899928566,0,ESTACION_10002,0,K10
T_1938_STOP,1938,Ciudad Jardin-UAN,4.581272162492295,-74.09055047596726,0,ESTACION_10003,0,K10
T_1930_STOP,1930,Bicentenario,4.594141784519229,-74.08172714143811,0,ESTACION_10005,0,K10
T_1949_STOP,1949,San Bernardo,4.590472357387648,-74.08412063081907,0,ESTACION_10010,0,K10
T_1249_STOP,1249,Toberín,4.7480976759331375,-74.04700429784674,0,ESTACION_2101,0,H73
T_1204_STOP,1204,Calle 146,4.731346935798159,-74.0497762887296,0,ESTACION_2104,0,H73
T_1143_STOP,1143,Alcalá,4.72096090092964,-74.05152095537933,0,ESTACION_2200,0,H73
T_1244_STOP,1244,Prado,4.713992665238656,-74.05268497150962,0,ESTACION_2201,0,H73
T_1191_STOP,1191,Calle 127,4.70412631471506,-74.05434819337745,0,ESTACION_2202,0,H73
T_1807_STOP,1807,Portal Tunal,4.570810055943744,-74.13948083533822,0,ESTACION_8000,0,H73
T_1778_STOP,1778,Calle 40 Sur,4.575818531309014,-74.12018703380758,0,ESTACION_9100,0,H73
T_1798_STOP,1798,Olaya,4.578941536195879,-74.1074010013207,0,ESTACION_9103,0,H73
T_1787_STOP,1787,Fucha,4.582812600794621,-74.09981518993635,0,ESTACION_9105,0,H73
T_1300_STOP,1300,Calle 19,4.607749220969527,-74.07697707513391,0,ESTACION_9111,0,H73
T_1318_STOP,1318,Calle 26,4.617159080598912,-74.0719437700178,0,ESTACION_9114,0,H73
T_1390_STOP,1390,Calle 34,4.622185356653224,-74.06962045778185,0,ESTACION_9115,0,H73
T_1270_STOP,1270,Avenida 39,4.627376229689451,-74.06865811967984,0,ESTACION_9116,0,H73
T_1328_STOP,1328,Calle 45,4.632024509537528,-74.06780464864532,0,ESTACION_9117,0,H73
T_1235_STOP,1235,Portal Norte,4.7541235594447935,-74.04600090074825,0,ESTACION_2000,0,D10
T_12937_STOP,12937,Toberín,4.744384865266792,-74.04763573192865,0,ESTACION_2101,0,D10
T_12907_STOP,12907,Calle 146,4.729785147237038,-74.05008317386775,0,ESTACION_2104,0,D10
T_1141_STOP,1141,Alcalá,4.721598179913101,-74.05142144916391,0,ESTACION_2200,0,D10
T_1228_STOP,1228,Pepe Sierra,4.6980943352921045,-74.05534804512257,0,ESTACION_2204,0,D10
T_1181_STOP,1181,Calle 106,4.694205638604864,-74.05598436761552,0,ESTACION_2205,0,D10
T_1169_STOP,1169,Calle 100,4.684366416585027,-74.0576654364705,0,ESTACION_2300,0,D10
T_1254_STOP,1254,Virrey,4.67631772370459,-74.05900145968883,0,ESTACION_2302,0,D10
T_1157_STOP,1157,Calle 85,4.673550399222913,-74.05944690254736,0,ESTACION_2303,0,D10
T_1528_STOP,1528,Portal 80,4.709746514364332,-74.11102883136844,0,ESTACION_4000,0,D10
T_1501_STOP,1501,Carrera 90,4.704808108979996,-74.10479953245398,0,ESTACION_4002,0,D10
T_1475_STOP,1475,Avenida  Cali,4.702558914576177,-74.10032433338378,0,ESTACION_4003,0,D10
T_1494_STOP,1494,Granja - Carrera 77,4.699958399255029,-74.09710039424218,0,ESTACION_4100,0,D10
T_13415_STOP,13415,Avenida 68,4.686628967579816,-74.08117098747087,0,ESTACION_4104,0,D10
T_1487_STOP,1487,Carrera 53,4.681914320779035,-74.07744861087971,0,ESTACION_4105,0,D10
T_1483_STOP,1483,Carrera 47,4.678089921040251,-74.0737363207715,0,ESTACION_4106,0,D10
T_11528_STOP,11528,BD-Museo Nacional B -1 ó 5,4.615474466751603,-74.0692029357355,0,,0,2
T_1970_STOP,1970,Portal 20 de Julio,4.566228072502482,-74.09671703522072,0,ESTACION_10000,0,2
T_1942_STOP,1942,Country Sur,4.571118249543277,-74.09897523667927,0,ESTACION_10001,0,2
T_1983_STOP,1983,Av. 1º de Mayo,4.576184241305543,-74.09429778228503,0,ESTACION_10002,0,2
T_1936_STOP,1936,Ciudad Jardin-UAN,4.581570403021257,-74.09034277173551,0,ESTACION_10003,0,2
T_1963_STOP,1963,Policarpa,4.585844985065914,-74.08721842444585,0,ESTACION_10004,0,2
T_1935_STOP,1935,Bicentenario,4.592851245647208,-74.08270467748159,0,ESTACION_10005,0,2
T_1996_STOP,1996,San Victorino,4.600703500956776,-74.0776483201167,0,ESTACION_10006,0,2
T_1959_STOP,1959,Las Nieves,4.6055661745835765,-74.07461809151587,0,ESTACION_10007,0,2
T_1987_STOP,1987,San Diego,4.610138232777945,-74.07196554583392,0,ESTACION_10008,0,2
T_1950_STOP,1950,San Bernardo,4.590282643458234,-74.08431017358944,0,ESTACION_10010,0,2
T_11528_STOP,11528,BD-Museo Nacional B -1 ó 5,4.615474466751603,-74.0692029357355,0,,0,2
T_1970_STOP,1970,Portal 20 de Julio,4.566228072502482,-74.09671703522072,0,ESTACION_10000,0,2
